Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,LastStatusUpdate,StatusDescription,DisabledAccess,24HourAccess,SecurityCameras,EmergencyButton,LightingLevel,PopulationDensity,Nearby_Cafes,Distance_To_Nearest_Cafes,Nearby_Restaurants,Distance_To_Nearest_Restaurants,Nearby_FastFood,Distance_To_Nearest_FastFood,Nearby_ShoppingCenters,Distance_To_Nearest_ShoppingCenters,Nearby_ConvenienceStores,Distance_To_Nearest_ConvenienceStores,Nearby_Supermarkets,Distance_To_Nearest_Supermarkets,Nearby_Pharmacies,Distance_To_Nearest_Pharmacies,Nearby_Banks,Distance_To_Nearest_Banks,Nearby_Gyms,Distance_To_Nearest_Gyms,Nearby_Parks,Distance_To_Nearest_Parks,PublicTransportStops,DistanceToHospital,DistanceToPoliceStation,DistanceToHighway,PeakHours,AvgChargingDuration,DailyUtilizationRate,LastMaintenanceDate,UptimePercentage,MaintenanceFrequencyDays,FaultsLast30Days,AvgRepairTimeHours,PaymentMethods,BasePrice,PeakPriceMultiplier,MinimumChargingFee,MembershipDiscountAvailable,MembershipDiscountPercentage,RenewableEnergyPercentage,CO2OffsetKg,SolarPanelsInstalled,BatteryStorageKWh
Unknown,1,False,False,False,True,-28.779676952665696,114.5831110346918,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2024-12-02 10:38:04.604678,Scheduled Maintenance,False,True,True,True,Low,7021.960223041491,4,599,7,633,1,195,2,334,3,374,2,508,1,798,2,639,1,444,0,333,4,3.152738295363914,1.5291932264910946,2.5656508053024876,"08:00-10:00, 16:00-18:00",89.19849344362873,0.666438301885305,2023-10-25 08:57:15.789473684,95.80672185129049,70,2,2.210620194061588,RFID Card,0.34888958285437455,1.343518650541926,0.2565656435964194,True,19.368272086659665,32.3939322056515,4.187212365882228,True,187.7347726858651
Unknown,1,Unknown,Unknown,Unknown,True,-29.53657432320555,115.76446092461606,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,Unknown,0,2024-12-02 10:38:04.604678,Scheduled Maintenance,True,True,True,False,Medium,4963.248078014316,4,103,6,437,2,274,0,490,1,460,2,191,2,873,1,123,2,240,3,933,2,2.0841808550291727,3.004172026354984,0.7005350136017803,"08:00-10:00, 17:00-19:00",58.27017025467735,0.4633054990882761,2023-10-25 14:03:47.368421052,99.3213037489301,83,2,36.80754688662358,Credit Card,0.3167635343463425,1.25591042420095,1.5323644693937426,True,13.89879621369731,96.56013332971578,2.685158723861783,False,0.0
Free,1,Unknown,Unknown,Unknown,True,-30.63817666322631,116.00532228746148,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2024-12-02 10:38:04.604678,Temporary Offline,True,True,True,True,High,5298.5037791784225,6,977,9,492,3,488,0,604,4,721,1,895,1,557,2,981,1,543,2,135,1,3.810487685469509,0.5171735000152102,1.7911741359298772,"07:00-09:00, 16:00-18:00",35.98808038383978,0.3496897562652023,2023-10-25 19:10:18.947368424,93.3961334192856,49,1,38.40776224565206,Mobile App,0.3606785359117108,1.4772012578242373,1.7694182967728322,True,11.490102519180482,76.42066933779662,2.518295992865359,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-28.379669676588207,114.42956999049034,Unknown,Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Under Maintenance,True,True,True,True,Medium,3007.645015170041,6,626,10,933,5,176,0,277,4,952,2,426,3,101,1,777,2,648,0,827,1,4.1477981165587945,2.1114368218316724,1.4358065950478123,"08:00-10:00, 16:00-18:00",74.7166779800812,0.48531165442115026,2023-10-26 00:16:50.526315792,96.58142839377487,31,0,34.18277736315497,RFID Card,0.3952270410172201,1.2774096117042482,1.4447654557002396,True,11.096306062737222,44.00144298982473,3.7700899635751814,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-28.347688225868524,114.6309945157832,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Scheduled Maintenance,False,True,True,True,Medium,7493.999528053327,7,110,5,185,3,494,1,331,3,877,2,939,1,679,3,155,0,877,1,709,1,2.7415083376287077,0.9021639517641429,2.936183636899981,"07:00-09:00, 16:00-18:00",53.382027680755144,0.44532504505939324,2023-10-26 05:23:22.105263160,95.53198078378597,88,2,44.385756968582115,Mobile App,0.3888646307319659,1.446844930494023,0.12026814358323801,True,18.345035939171453,47.60698499154938,2.919720286122204,False,0.0
Unknown,2,Unknown,Unknown,Unknown,True,-35.31521412066143,149.1392363890359,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Single-Phase),0,2024-12-04 10:38:04.604678,Temporary Offline,True,True,True,True,Low,5449.109535598542,4,440,7,124,3,690,2,115,3,829,1,635,2,509,2,962,2,742,2,399,4,4.518482067222414,2.7255685447614075,1.3481380305287518,"08:00-10:00, 17:00-19:00",61.53439079884273,0.44873862189775826,2023-10-26 10:29:53.684210528,92.43928339684076,44,1,43.37906229183363,Mobile App,0.3949997804568018,1.4106609452614867,1.1114151180359475,True,19.0572995386714,41.08049158700015,4.269310118528974,False,0.0
Unknown,1,False,True,True,True,-36.907455381858675,145.23986428379703,Evie,CCS (Type 2),350.0,DC,0,2024-12-01 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Medium,4314.016178570525,3,726,4,160,4,115,2,218,2,996,2,574,2,671,2,797,2,876,1,745,4,4.166467167510475,0.3874226021120259,1.4720857819023419,"07:00-09:00, 17:00-19:00",35.701651545065836,0.4228418324313449,2023-10-26 15:36:25.263157896,94.4741655749895,75,1,44.462090399282324,RFID Card,0.4118735068494005,1.3645025448891797,1.4762758239236002,True,10.554077449113617,30.66681095869026,2.361361107229232,True,56.53255258494213
Unknown,1,Unknown,Unknown,Unknown,True,-21.937460298545503,114.130948765536,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,Unknown,0,2024-12-03 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Medium,2244.515458462776,7,806,6,373,5,600,0,939,2,915,1,968,3,114,0,354,2,424,3,374,1,2.952023112735738,0.8970057687906695,1.5461431364295828,"07:00-09:00, 17:00-19:00",58.746893851216846,0.5408006558798294,2023-10-26 20:42:56.842105264,99.42857306552838,32,2,22.57550501827138,All,0.35011230100222795,1.3340255917250519,1.5424801124560585,True,14.957049821139359,82.37084955303158,4.308928504913695,False,0.0
Unknown,1,False,False,False,True,-24.865225066778365,113.68159048535732,(Unknown Operator),Unknown,3.0,Unknown,0,2024-12-03 10:38:04.604678,Under Maintenance,True,True,True,True,High,3351.7458559702154,8,436,5,543,4,375,1,914,4,514,2,697,3,769,1,480,2,128,0,844,1,2.943437926350194,2.781998627890817,0.6548778933794759,"07:00-09:00, 17:00-19:00",42.94824786132105,0.44817887615349283,2023-10-27 01:49:28.421052632,97.56652317270358,54,1,21.782698109525608,Credit Card,0.3764216893684811,1.2194382447546228,1.3500871477723055,True,18.2159992729789,92.7040195562261,3.9272764704354417,True,124.75716157235459
Unknown,1,Unknown,Unknown,Unknown,True,-26.81708566363524,114.61415587631006,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,Unknown,0,2024-11-28 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,2044.8425512766,7,826,3,306,4,704,0,988,1,417,0,216,3,227,3,484,2,624,2,601,2,2.6511641383205165,2.0534961046494864,2.0253355179410106,"07:00-09:00, 16:00-18:00",85.11196946390285,0.6203479845834965,2023-10-27 06:56:00.000000000,97.25217140890787,85,0,9.815740760548136,Mobile App,0.44575571517349194,1.2366048106229777,0.8765409067711603,True,13.83634047186426,73.25952720395843,3.9041610582971926,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-27.708897837519498,114.16633237124256,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Temporary Offline,True,True,True,True,Medium,6636.187507079242,3,557,6,321,1,256,2,523,2,356,0,559,1,856,3,292,1,758,2,634,1,4.802961746516954,0.5948579102624763,2.669604473290978,"08:00-10:00, 17:00-19:00",39.96704979724845,0.520004961379254,2023-10-27 12:02:31.578947368,96.9431331446865,54,2,27.112884753977994,Mobile App,0.4374327542654261,1.2954767270124252,0.5997046511492761,True,18.114488298564673,58.30861673525702,3.3575476154137225,True,111.81681938017641
free,4,Unknown,Unknown,Unknown,True,-27.67692434640936,152.90360010448887,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Temporary Offline,True,True,True,False,High,4065.259621352181,8,145,3,231,4,458,0,396,4,649,2,277,1,760,0,793,2,154,2,940,3,2.674761421114966,1.551048067512987,2.262340905540483,"07:00-09:00, 16:00-18:00",32.47391562336199,0.6873116899550188,2023-10-27 17:09:03.157894736,98.46979330097226,68,0,43.55026107572925,Credit Card,0.4176356602661901,1.4572179422758527,0.8548979405137396,True,15.255363685459026,96.19882604420233,5.489278753976616,False,0.0
Free,1,Unknown,Unknown,Unknown,True,-41.439888,147.137645,Electric Highway Tasmania,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-28 10:38:04.604678,Temporary Offline,True,False,True,True,High,5508.03429677007,7,675,3,654,2,449,2,279,1,711,1,862,2,587,1,537,2,973,0,785,1,2.635569924173323,1.6760958272594066,1.8886309449558902,"07:00-09:00, 16:00-18:00",48.99969724583298,0.5770261124167867,2023-10-27 22:15:34.736842108,98.95522770903531,72,1,15.222753566093813,Credit Card,0.33377717412374025,1.4461010414325925,1.393895368200732,False,0.0,39.49516563483558,3.4069343009943687,False,0.0
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-41.050004,145.907665,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0,2024-11-29 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,7650.31463360896,6,122,8,314,5,711,1,153,2,384,0,817,1,627,3,797,2,124,3,870,3,0.7158124409270135,3.9996295985061883,1.0957813912783134,"08:00-10:00, 17:00-19:00",35.62345172428037,0.5192431032877338,2023-10-28 03:22:06.315789476,96.0725750265266,58,0,13.87722921512556,All,0.37194003760210925,1.4637068786829341,1.4944213947823664,True,17.078544447283704,48.192992366206774,3.7784597896823313,False,0.0
$0.40 per kWh,2,False,True,True,True,-33.28328973601312,115.74169488487304,Chargefox,CHAdeMO,130.0,DC,0,2024-12-04 10:38:04.604678,Under Maintenance,True,True,True,True,Medium,2475.284319282626,7,916,5,338,3,745,1,654,4,460,1,272,1,702,3,492,0,253,2,402,1,1.2404609298765301,0.6278852786840119,0.738001239606313,"08:00-10:00, 17:00-19:00",55.92444089334325,0.46787454157996294,2023-10-28 08:28:37.894736844,98.56890640365829,58,1,24.40988559422201,All,0.44485383555255237,1.3119990067701457,0.5221933269710135,False,0.0,76.44733468520128,3.497756388769175,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-33.81195253512282,151.03587917803534,(Business Owner at Location),Unknown,,Unknown,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,False,True,True,High,6601.577546691735,5,496,9,908,4,966,0,167,3,266,2,149,2,889,2,712,1,990,2,946,3,0.9729918356280542,0.8486874194961459,2.573003887306547,"07:00-09:00, 17:00-19:00",70.24090811488048,0.3196153140662169,2023-10-28 13:35:09.473684212,95.78033248766779,81,0,25.148176928345777,All,0.31842984269129687,1.4052735688992148,1.0813112915336192,True,15.582468620643613,82.77680250429408,2.1476000913493047,False,0.0
Free,1,Unknown,Unknown,Unknown,False,-38.53653981045933,143.97423678265363,(Business Owner at Location),Type 1 (J1772),7.0,AC (Single-Phase),0,2024-12-03 10:38:04.604678,Scheduled Maintenance,False,True,True,True,High,3769.3478654843393,6,344,7,950,5,921,2,329,3,110,1,493,3,478,3,100,0,108,1,366,3,3.5546680358868166,1.3186629113442963,0.47997575054537744,"07:00-09:00, 17:00-19:00",80.41132444961868,0.3724105416528123,2023-10-28 18:41:41.052631580,97.90392396749974,45,1,20.889354079889884,Credit Card,0.38496421530282515,1.4336978344202531,0.33831419649852457,True,19.16563422337079,94.36214803379397,3.0230150023323508,False,0.0
$50.00 flat fee,1,True,False,False,True,-30.30268951258652,115.04189255136048,(Business Owner at Location),CCS (Type 2),43.0,DC,0,2024-11-29 10:38:04.604678,Temporary Offline,False,True,False,True,Low,6397.971980626659,8,731,4,892,2,567,2,208,3,147,0,342,2,324,0,989,2,271,2,876,3,1.3020639541679857,0.48993410510734275,2.333877782498683,"07:00-09:00, 17:00-19:00",58.20541998377172,0.5895224882691494,2023-10-28 23:48:12.631578948,97.66860400072181,56,1,18.519160324257026,All,0.4249314404084157,1.421313384514712,1.1587195934114711,False,0.0,78.7949034017741,5.453070795714493,False,0.0
Free,2,Unknown,Unknown,Unknown,True,-28.7745077,114.6095279,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Scheduled Maintenance,True,True,False,True,Low,4108.284638359979,2,644,4,661,4,552,2,625,1,448,2,188,1,989,2,228,2,889,2,382,2,4.724086535082535,1.3032599765836543,0.8134763543883866,"07:00-09:00, 16:00-18:00",39.4080832170671,0.43556358830558906,2023-10-29 04:54:44.210526316,98.06552865086971,56,1,41.418760919793286,RFID Card,0.3639591841429023,1.221202978335295,1.2303502162536601,False,0.0,50.96414266149088,4.313660619470098,False,0.0
40c/kWh,4,False,True,True,True,-38.184449,146.237563,Chargefox,CHAdeMO,50.0,DC,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,2649.784447899262,5,309,5,459,5,461,0,293,4,392,2,768,3,276,1,242,0,407,0,583,4,2.973015016980895,1.7852099443459446,1.8329028813485844,"07:00-09:00, 17:00-19:00",65.28383492068373,0.5342019200368702,2023-10-29 10:01:15.789473684,92.60560934456927,74,1,6.84457911828674,RFID Card,0.3330305300306144,1.2934354653421007,1.0320516951778549,True,15.843907238124594,49.844840922837534,2.7679623555086392,False,0.0
30c/kWh,1,True,False,False,True,-37.880698,147.981029,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-28 10:38:04.604678,Under Maintenance,True,True,True,False,High,2823.4317141284205,6,581,8,188,4,208,1,439,4,361,1,798,2,213,2,878,2,880,0,187,4,1.4305626848843431,2.1351681528439532,0.5962626246689638,"07:00-09:00, 17:00-19:00",32.18886613599247,0.4225891832856104,2023-10-29 15:07:47.368421052,94.41643915265796,45,2,5.683530295595104,All,0.44595749042539123,1.2479352581654828,0.4639892327666586,True,11.347898055370427,34.884586124040666,2.2229379607351194,False,0.0
$0.40/kWh,2,Unknown,Unknown,Unknown,True,-38.66802433496106,145.60558849121276,Chargefox,CCS (Type 2),50.0,DC,0,2024-11-28 10:38:04.604678,Scheduled Maintenance,True,False,True,True,Low,7568.27816135551,7,378,8,515,5,176,0,235,4,116,1,727,1,546,1,719,1,970,0,623,4,1.738912909148895,3.5303968503947836,2.598451157784451,"08:00-10:00, 16:00-18:00",82.39044037915238,0.32129575412395855,2023-10-29 20:14:18.947368424,96.66922293677557,38,0,20.61895252373068,All,0.334639211741785,1.453976524471554,1.7520431069674125,True,14.75363096204197,77.52139755634703,3.20775298683853,False,0.0
Unknown,4,False,False,False,True,-35.29550797984516,149.18685336825467,(Business Owner at Location),Type 2 (Socket Only),22.0,Unknown,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Medium,3778.882983826998,5,269,4,890,5,375,2,214,3,785,0,653,3,650,1,642,0,812,2,607,4,1.124471432018074,3.4258847437115056,0.7037038733731278,"07:00-09:00, 17:00-19:00",31.081878114076172,0.514132745736112,2023-10-30 01:20:50.526315792,98.23462560769994,74,2,20.936676752614456,Credit Card,0.4316456190200527,1.2539559489589769,1.0003161917007255,True,10.171163251033867,75.67585012545767,3.152801844320527,False,0.0
$0.40 / Kwh,1,False,True,True,True,-33.100724201932884,118.46234238122248,Chargefox,CCS (Type 2),50.0,DC,0,2024-12-04 10:38:04.604678,Temporary Offline,True,True,True,True,Medium,2939.814933041599,8,906,6,463,3,585,1,790,2,415,2,449,1,454,1,249,1,356,2,867,3,1.5753266866379532,1.5452245993669913,0.64078161052659,"08:00-10:00, 16:00-18:00",61.21544195058049,0.38058604293300535,2023-10-30 06:27:22.105263160,92.49276184858282,53,2,25.953996560630536,Credit Card,0.4189008817097372,1.353198024784407,1.1002077125989496,True,16.14315983685891,35.234446983287725,3.4738297547437407,True,60.25405046596229
25c/kWh + 15c-25c/min,1,False,True,True,True,-43.1634,146.92688,Electric Highway Tasmania,CHAdeMO,50.0,DC,0,2024-11-29 10:38:04.604678,Temporary Offline,True,True,True,True,Low,5003.684830151017,4,561,6,592,5,590,1,200,3,481,1,468,2,378,3,541,0,373,1,863,1,2.734512877272279,3.1728325516559313,0.4532320358746937,"07:00-09:00, 17:00-19:00",45.0462106888907,0.5988036506504453,2023-10-30 11:33:53.684210528,99.73085962878534,66,0,19.48966407818037,Credit Card,0.33304120085855726,1.2917767001495037,1.5814370639352997,True,15.430474824510297,51.32934256181089,4.254913998005029,False,0.0
Usual parking fees apply,1,Unknown,Unknown,Unknown,True,-42.881339,147.332385,Unknown,CCS (Type 2),50.0,DC,0,2024-11-29 10:38:04.604678,Temporary Offline,True,True,True,True,High,4547.6247631936085,5,678,8,982,5,467,0,679,4,241,2,290,3,291,0,795,2,742,3,532,4,3.106085605897099,0.9749935757082664,2.7434780571653246,"08:00-10:00, 16:00-18:00",34.58207542643137,0.6421539282873606,2023-10-30 16:40:25.263157896,96.11108936600309,82,0,20.223020323030312,Credit Card,0.33399528185977956,1.3339820260890187,1.1804085271849607,True,16.673907734643223,41.73854832105739,4.183990598508594,True,132.48741021860408
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-42.0787288537201,145.55549748240549,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0,2024-11-29 10:38:04.604678,Under Maintenance,True,True,True,True,High,6974.123116231295,2,651,6,468,5,523,1,703,2,770,2,103,2,448,0,898,1,147,3,403,4,2.842488486191368,0.5446263481564294,0.9767947679517618,"08:00-10:00, 17:00-19:00",61.29146489692223,0.6178025859610234,2023-10-30 21:46:56.842105264,93.67322022080899,51,1,17.089572519943548,All,0.34402315693077534,1.4491012959990557,1.5541667772751626,False,0.0,70.90563612437244,3.770408035683354,True,131.64216120346248
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.2834114334196,142.933869623691,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Temporary Offline,True,False,True,False,High,5996.9492708537,7,417,5,356,2,210,1,224,4,893,2,882,2,504,3,179,2,554,3,681,3,1.7295508767028798,0.7691116435211234,0.3378924973970058,"07:00-09:00, 17:00-19:00",39.564261298290646,0.5300831068106847,2023-10-31 02:53:28.421052632,96.95833757392039,72,0,22.213630161552064,Mobile App,0.3910784270694738,1.276468880359514,1.6031622944202237,True,13.905713818010934,80.44022033704324,3.8765762129157735,False,0.0
60c/kWh,2,False,True,True,True,-41.929229,147.494481,Evie,CCS (Type 2),350.0,DC,0,2024-12-03 10:38:04.604678,Under Maintenance,True,False,True,True,Medium,5104.806222981828,3,800,7,754,5,305,0,727,1,614,0,660,2,935,3,881,0,461,2,516,4,1.6204504075108344,0.8382208183367457,1.5171966619870036,"07:00-09:00, 17:00-19:00",48.29749119455075,0.3935509506008882,2023-10-31 08:00:00.000000000,98.45624352794825,41,0,37.523868290725,Mobile App,0.4077554638703322,1.4294458856874717,0.09353269735257141,True,19.874167099220866,49.55600796620871,2.7455649740766015,False,0.0
Free,2,Unknown,Unknown,Unknown,True,-42.902797,147.324839,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Temporary Offline,True,False,True,True,High,6630.228520636571,6,781,10,313,1,708,1,295,3,589,0,310,1,870,2,236,1,639,2,309,3,1.117355015882435,1.7626552685001478,1.2317636502663867,"08:00-10:00, 16:00-18:00",82.77774297405414,0.3520489931997382,2023-10-31 13:06:31.578947368,97.17046406326807,61,2,12.96299203166322,All,0.32969878313647427,1.29576560864307,0.9898279697924963,True,12.110172279494165,66.17168810852033,3.3243515743439715,False,0.0
25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,True,-42.135775,146.229257,Electric Highway Tasmania,CCS (Type 2),50.0,DC,0,2024-12-04 10:38:04.604678,Temporary Offline,False,False,True,True,High,7239.166790092293,5,210,3,765,1,620,1,775,3,745,2,813,2,414,2,261,0,892,2,217,2,2.229885588504347,0.4207175880938543,1.391154506765985,"07:00-09:00, 16:00-18:00",32.326729435242186,0.4961456236620512,2023-10-31 18:13:03.157894740,99.0028945892665,30,0,28.263204624482917,All,0.3070299960349289,1.3236940409444535,0.8258913369302932,False,0.0,83.88710495687853,4.090344759408413,False,0.0
"Free currently, join NRMA as a thank you.",1,Unknown,Unknown,Unknown,False,-32.099110590575656,152.38136618875956,NRMA,CCS (Type 2),50.0,DC,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,False,True,True,Medium,3700.870462643522,3,912,6,283,4,518,0,247,1,161,0,457,2,695,1,277,1,270,0,499,1,0.580060079764385,1.1079939066622293,0.9152750555164902,"07:00-09:00, 16:00-18:00",31.002163730312844,0.6993335624335839,2023-10-31 23:19:34.736842108,96.68603690186758,41,2,7.878338699408657,Credit Card,0.396884612413805,1.4866742749786177,0.07232662573552684,False,0.0,53.13399960643648,5.154123335828746,True,139.67565215551969
0,4,Unknown,Unknown,Unknown,True,-27.38235199860268,153.03290081653495,ChargePoint,Type 1 (J1772),7.0,AC (Single-Phase),0,2024-11-29 10:38:04.604678,Under Maintenance,True,True,True,True,Medium,3936.631971734286,8,678,5,848,3,991,2,638,4,476,1,703,2,556,1,432,2,474,3,504,3,3.9324431264894217,2.1117030609275305,0.18038177595032887,"08:00-10:00, 16:00-18:00",88.59280954665738,0.43402085830762965,2023-11-01 04:26:06.315789476,98.70826627399748,42,0,40.649067267303266,All,0.36629237615447924,1.2867666345640532,1.317421038092293,True,13.820381357854535,78.37381551402092,3.2190920096209554,True,190.60100567628078
Currently free but will be fee at some point for non NRMA Members,1,Unknown,Unknown,Unknown,True,-34.77545880729145,150.7008397292857,NRMA,CCS (Type 2),50.0,DC,0,2024-11-28 10:38:04.604678,Scheduled Maintenance,False,True,True,True,High,6246.770384370783,4,911,7,509,5,102,2,265,4,334,1,863,1,462,0,875,0,692,2,293,4,0.6651663263637867,3.077101505386833,1.9624045427310843,"08:00-10:00, 17:00-19:00",52.36014253761895,0.5135142047980357,2023-11-01 09:32:37.894736844,92.00188088832691,39,1,47.285481272739645,Mobile App,0.351731551954397,1.2853742140750668,1.9578955125603867,True,14.040735495014703,59.02318832544265,3.1765810246306763,True,150.98177294023947
Currently free but will be fee at some point for non NRMA Members.,1,Unknown,Unknown,Unknown,True,-34.45002862260948,150.44244730477044,NRMA,CCS (Type 2),50.0,DC,0,2024-12-01 10:38:04.604678,Under Maintenance,True,False,True,False,High,4962.826857999478,4,144,7,669,1,519,1,636,4,589,2,530,1,195,2,988,2,785,2,606,2,2.2484427615218845,1.4746996330655686,2.8397560609581474,"07:00-09:00, 16:00-18:00",74.39891325175151,0.668881195746896,2023-11-01 14:39:09.473684212,94.62216494818827,71,1,22.22914138602997,RFID Card,0.39408974848099027,1.4143585320604808,0.06578622193869887,False,0.0,82.42960392307913,4.976710298862787,True,188.99849401269606
Currently free but will be fee at some point,1,Unknown,Unknown,Unknown,True,-34.16820562741403,150.61093049806357,NRMA,CCS (Type 2),50.0,DC,0,2024-12-01 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,3488.4325392585065,8,974,10,737,1,444,2,458,1,884,1,860,1,727,3,475,1,184,0,308,4,3.636071881575768,2.6768484132781825,0.5627828794393102,"07:00-09:00, 16:00-18:00",41.98985959013748,0.5392886578666468,2023-11-01 19:45:41.052631580,97.68846454304385,32,1,12.607212900470238,RFID Card,0.34374378964176405,1.25792321307612,0.7728195429537326,True,15.964803185877832,30.705490302000303,3.884545165952736,False,0.0
Free,1,False,False,False,True,-32.990224952340206,151.1307728426591,(Business Owner at Location),Tesla (Model S/X),22.0,AC (Three-Phase),0,2024-11-29 10:38:04.604678,Temporary Offline,True,True,False,True,High,4234.006045887603,3,860,10,262,5,675,1,452,3,867,0,554,2,920,1,629,0,778,2,955,1,1.3793258280962353,2.1858737276706455,2.5571802286033987,"07:00-09:00, 17:00-19:00",57.37659199960042,0.5965121154193835,2023-11-02 00:52:12.631578948,96.49584035912336,36,0,13.083715574909817,Credit Card,0.3161321115920605,1.2335187041394182,0.11775343248764414,False,0.0,74.21944548849713,5.5229484811553995,False,0.0
Currently free thanks to City of Newcastle,4,False,True,True,True,-32.9258511308391,151.7789208904985,Chargefox,Type 2 (Socket Only),22.0,AC (Single-Phase),0,2024-12-01 10:38:04.604678,Temporary Offline,False,True,False,True,Medium,5333.303907924968,2,818,9,336,5,154,0,409,1,577,1,676,2,166,0,377,0,918,0,232,4,2.848194646218724,3.2567577467674007,2.527978655715104,"08:00-10:00, 16:00-18:00",36.500332646598046,0.43160302384970867,2023-11-02 05:58:44.210526316,92.6875345795031,44,1,22.96467382739684,Mobile App,0.3966338856730149,1.2492697521690967,0.2773366328950069,False,0.0,33.60780997327866,3.96438672608139,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-41.573658229581895,145.93531430528242,(Unknown Operator),Unknown,11.0,AC (Three-Phase),0,2024-11-30 10:38:04.604678,Temporary Offline,True,False,True,True,High,5077.767262284043,7,930,10,250,5,209,0,354,4,882,2,906,2,959,0,307,0,836,3,706,2,3.2540028807613313,1.438379360849953,1.2348211921884515,"08:00-10:00, 17:00-19:00",41.67864475090104,0.5048964717981508,2023-11-02 11:05:15.789473684,94.60503195203643,62,1,35.48847625285584,Credit Card,0.35045444388825614,1.3179297046827145,1.3652267688566877,False,0.0,50.9276113223148,4.200246929849429,False,0.0
Free ,1,False,False,False,True,-23.697528894585588,133.87873433180766,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-29 10:38:04.604678,Temporary Offline,True,False,True,True,High,5091.692135433248,6,284,9,304,2,437,2,570,2,297,2,787,2,821,2,917,2,451,0,639,2,2.5990462656115603,2.0672292562166037,1.1584534930692714,"07:00-09:00, 16:00-18:00",42.65481098523897,0.5412977419121693,2023-11-02 16:11:47.368421052,96.10937412138,67,2,11.267619397985355,All,0.35189345406699274,1.2095404810217767,1.9410049167850532,True,13.992302991940559,98.3850529648137,5.106029226929052,False,0.0
$0.32 per kWh,1,Unknown,Unknown,Unknown,True,-42.864154,147.36897,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Temporary Offline,True,True,True,True,High,5825.338759035936,5,306,9,858,1,160,0,670,2,799,1,606,2,611,2,561,1,696,0,961,1,4.153826942061933,1.6403024928293308,0.36257036445097807,"07:00-09:00, 16:00-18:00",46.92636137213224,0.34928113849653314,2023-11-02 21:18:18.947368424,97.40264113001815,41,2,35.142150234168746,Credit Card,0.33575340284293304,1.3211998841927581,1.0088666517495208,False,0.0,54.09149533739054,2.803949677149789,False,0.0
